Zona,Transecta,Estación,Fecha,Hora,Latitud,Longitud,Fondo (m),Profundidad [m],Temperatura[°C],Salinidad,Densidad[Kg/m^3],Sigma-t,Conductividad[mS/cm],Fluorescencia,Cast
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,16,11.44,34.50,1026.38,26.31,38.96,1.12,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,17,11.42,34.51,1026.39,26.31,38.94,0.97,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,18,11.42,34.51,1026.40,26.32,38.94,0.92,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,19,11.41,34.51,1026.40,26.32,38.94,0.96,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,20,11.41,34.51,1026.41,26.32,38.95,0.87,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,21,11.41,34.52,1026.43,26.33,38.95,0.84,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,22,11.40,34.53,1026.44,26.34,38.96,0.75,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,23,11.40,34.53,1026.44,26.34,38.96,0.75,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,24,11.39,34.54,1026.45,26.35,38.96,0.74,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,25,11.38,34.55,1026.47,26.35,38.95,0.69,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,26,11.36,34.55,1026.48,26.36,38.95,0.66,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,27,11.35,34.56,1026.49,26.37,38.95,0.60,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,28,11.34,34.58,1026.51,26.38,38.95,0.57,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,29,11.33,34.58,1026.52,26.39,38.95,0.47,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,30,11.33,34.58,1026.52,26.39,38.94,0.48,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,31,11.33,34.58,1026.53,26.39,38.95,0.49,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,32,11.33,34.58,1026.53,26.39,38.95,0.48,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,33,11.33,34.58,1026.54,26.39,38.95,0.49,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,34,11.32,34.59,1026.55,26.39,38.94,0.48,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,35,11.31,34.59,1026.56,26.40,38.94,0.43,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,36,11.31,34.59,1026.56,26.40,38.94,0.41,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,37,11.30,34.60,1026.57,26.41,38.94,0.40,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,38,11.30,34.60,1026.58,26.41,38.94,0.35,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,39,11.29,34.60,1026.59,26.41,38.93,0.33,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,40,11.28,34.60,1026.60,26.42,38.93,0.32,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,41,11.28,34.61,1026.60,26.42,38.93,0.30,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,42,11.27,34.61,1026.61,26.42,38.93,0.32,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,43,11.28,34.61,1026.61,26.42,38.93,0.31,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,44,11.27,34.61,1026.62,26.42,38.92,0.30,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,45,11.27,34.61,1026.63,26.42,38.92,0.30,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,46,11.27,34.61,1026.63,26.42,38.92,0.31,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,47,11.27,34.61,1026.63,26.42,38.92,0.29,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,48,11.26,34.61,1026.64,26.42,38.92,0.29,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,49,11.26,34.61,1026.64,26.42,38.92,0.29,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,50,11.27,34.61,1026.65,26.42,38.92,0.29,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,51,11.26,34.61,1026.66,26.43,38.92,0.30,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,52,11.24,34.62,1026.67,26.43,38.91,0.26,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,53,11.23,34.62,1026.67,26.43,38.90,0.23,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,54,11.23,34.62,1026.68,26.44,38.89,0.19,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,55,11.22,34.62,1026.68,26.44,38.89,0.21,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,56,11.22,34.62,1026.69,26.44,38.89,0.22,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,57,11.21,34.62,1026.69,26.44,38.89,0.22,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,58,11.20,34.62,1026.70,26.44,38.87,0.20,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,59,11.19,34.62,1026.71,26.44,38.86,0.17,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,60,11.17,34.61,1026.71,26.44,38.84,0.16,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,61,11.18,34.62,1026.72,26.44,38.86,0.15,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,62,11.18,34.62,1026.73,26.45,38.85,0.13,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,63,11.16,34.62,1026.73,26.45,38.84,0.12,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,64,11.15,34.62,1026.74,26.45,38.82,0.08,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,65,11.13,34.62,1026.75,26.45,38.81,0.07,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,66,11.13,34.61,1026.75,26.45,38.81,0.08,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,67,11.13,34.62,1026.76,26.45,38.81,0.06,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,68,11.12,34.62,1026.76,26.46,38.80,0.04,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,69,11.08,34.62,1026.77,26.46,38.76,0.04,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,70,11.06,34.62,1026.78,26.47,38.74,0.04,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,71,11.06,34.62,1026.79,26.47,38.74,0.01,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,72,11.05,34.62,1026.79,26.47,38.74,0.03,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,73,11.05,34.62,1026.80,26.47,38.74,0.00,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,74,11.05,34.62,1026.80,26.47,38.74,0.00,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,75,11.05,34.62,1026.81,26.47,38.74,0.01,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,76,11.05,34.62,1026.81,26.47,38.74,0.01,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,77,11.05,34.62,1026.82,26.47,38.73,0.01,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,78,11.04,34.62,1026.82,26.47,38.73,0.02,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,79,11.04,34.62,1026.83,26.47,38.73,0.00,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,80,11.03,34.62,1026.83,26.47,38.72,0.00,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,81,11.00,34.61,1026.84,26.48,38.68,0.01,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,82,10.99,34.61,1026.85,26.48,38.68,0.00,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,83,11.01,34.62,1026.85,26.48,38.70,0.01,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,8,10/11/2018,21:25,-34.67,-72.14,130,84,11.01,34.62,1026.86,26.48,38.71,0.00,Cast6-T3E8.20181011.corr8.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,1,11.93,34.32,1026.08,26.08,39.24,2.47,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,2,11.93,34.32,1026.09,26.08,39.24,2.35,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,3,11.93,34.32,1026.09,26.08,39.24,2.32,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,4,11.93,34.32,1026.10,26.08,39.24,2.56,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,5,11.93,34.32,1026.10,26.08,39.24,2.31,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,6,11.93,34.32,1026.10,26.08,39.24,2.25,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,7,11.93,34.32,1026.11,26.08,39.25,2.17,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,8,11.93,34.32,1026.11,26.08,39.25,2.08,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,9,11.93,34.32,1026.12,26.08,39.25,2.09,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,10,11.93,34.32,1026.12,26.08,39.25,2.06,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,11,11.93,34.32,1026.13,26.08,39.25,2.10,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,12,11.92,34.33,1026.13,26.08,39.24,2.12,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,13,11.92,34.33,1026.14,26.08,39.24,1.97,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,14,11.93,34.33,1026.14,26.08,39.24,1.98,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,15,11.92,34.33,1026.15,26.08,39.24,2.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,16,11.91,34.33,1026.16,26.08,39.24,1.99,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,17,11.89,34.34,1026.17,26.09,39.22,1.91,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,18,11.86,34.34,1026.19,26.11,39.19,2.07,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,19,11.84,34.35,1026.20,26.11,39.18,1.87,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,20,11.81,34.35,1026.21,26.12,39.16,1.80,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,21,11.75,34.38,1026.25,26.16,39.12,1.98,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,22,11.72,34.38,1026.26,26.16,39.11,1.63,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,23,11.70,34.39,1026.27,26.17,39.10,1.43,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,24,11.68,34.39,1026.29,26.18,39.08,1.42,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,25,11.67,34.39,1026.29,26.18,39.07,1.28,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,26,11.66,34.40,1026.30,26.18,39.07,1.10,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,27,11.65,34.40,1026.31,26.19,39.06,1.16,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,28,11.63,34.41,1026.32,26.20,39.05,1.19,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,29,11.62,34.41,1026.33,26.20,39.04,0.99,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,30,11.60,34.42,1026.35,26.21,39.03,1.16,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,31,11.59,34.42,1026.36,26.22,39.02,1.16,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,32,11.57,34.43,1026.37,26.23,39.02,1.12,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,33,11.53,34.45,1026.40,26.25,38.99,0.99,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,34,11.45,34.47,1026.43,26.28,38.94,0.78,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,35,11.36,34.49,1026.47,26.32,38.88,0.71,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,36,11.34,34.49,1026.48,26.32,38.86,0.61,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,37,11.33,34.49,1026.49,26.32,38.86,0.58,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,38,11.32,34.50,1026.50,26.33,38.85,0.56,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,39,11.26,34.50,1026.52,26.34,38.80,0.50,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,40,11.24,34.51,1026.53,26.35,38.78,0.42,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,41,11.22,34.52,1026.55,26.36,38.78,0.33,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,42,11.19,34.53,1026.57,26.38,38.76,0.34,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,43,11.17,34.55,1026.58,26.39,38.76,0.26,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,44,11.16,34.56,1026.60,26.40,38.77,0.19,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,45,11.13,34.59,1026.64,26.43,38.77,0.11,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,46,11.12,34.59,1026.64,26.44,38.77,0.05,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,47,11.12,34.59,1026.65,26.44,38.77,0.05,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,48,11.12,34.59,1026.65,26.44,38.76,0.05,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,49,11.11,34.59,1026.66,26.44,38.75,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,50,11.08,34.59,1026.67,26.44,38.73,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,51,11.08,34.59,1026.67,26.44,38.73,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,52,11.06,34.60,1026.68,26.45,38.71,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,53,11.05,34.59,1026.69,26.45,38.70,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,54,11.04,34.59,1026.70,26.45,38.69,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,55,11.02,34.59,1026.70,26.46,38.67,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,56,11.01,34.60,1026.71,26.46,38.66,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,57,11.00,34.60,1026.72,26.46,38.66,0.04,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,58,10.98,34.60,1026.73,26.47,38.64,0.03,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,59,10.93,34.60,1026.75,26.48,38.60,0.02,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,60,10.92,34.60,1026.75,26.48,38.59,0.01,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,61,10.92,34.60,1026.76,26.48,38.59,0.03,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,62,10.92,34.60,1026.76,26.48,38.59,0.02,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,63,10.91,34.61,1026.77,26.49,38.59,0.00,Cast7-T3E9.20181011.corr9.MPDH.hex
Centro,3,9,10/11/2018,22:35,-34.67,-72.22,274,64,10.91,34.61,1026.78,26.49,38.59,0.00,Cast7-T3E9.20181011.corr9.MPDH.hex
