buque,EST,lat(g) ,lat(m) ,long (g),long (m),a¤o,Mes,Dia,Hora,minuto,ecosonda,dirolas, Olasalt, olasper, dirviento, intviento, Presatmosf,Tseco,thum,Tiempo,nubes,cantnubes,visibilidad, profundidad, temp, salinidad (psu), sigma, oxigsensor, cloasensor, oxiw, cloa, feop
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,50,11.75,34.331,26.117,3.267,0.248,        ,0.32,0.15
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,60,11.485,34.339,26.173,2.887,0.132,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,70,11.356,34.404,26.247,2.463,0.095,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,75,11.345,34.432,26.27,2.059,0.094,        ,0.33,0.19
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,80,11.31,34.461,26.3,1.762,0.093,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,90,11.355,34.535,26.349,1.219,0.094,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,100,11.19,34.544,26.384,0.953,0.092,0.91,0.05,0.11
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,120,11.238,34.633,26.446,0.389,0.084,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,125,11.317,34.665,26.46,0.334,0.086,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,140,11.013,34.633,26.487,0.274,0.084,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,150,11.055,34.652,26.495,0.276,0.078,0.2,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,160,11.034,34.663,26.507,0.264,0.078,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,170,10.873,34.638,26.516,0.234,0.079,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,175,10.819,34.636,26.523,0.225,0.082,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,180,10.945,34.664,26.525,0.228,0.078,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,190,10.873,34.662,26.535,0.2,0.078,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,200,10.65,34.639,26.558,0.257,0.082,0.29,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,225,10.208,34.601,26.605,0.38,0.078,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,250,9.878,34.573,26.639,0.42,0.076,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,275,9.911,34.611,26.663,0.373,0.081,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,300,9.696,34.603,26.694,0.34,0.077,0.35,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,325,9.46,34.589,26.722,0.325,0.076,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,350,9.158,34.567,26.754,0.412,0.076,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,375,8.753,34.534,26.793,0.609,0.076,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,400,8.415,34.513,26.829,0.656,0.076,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,425,8.204,34.5,26.85,0.853,0.076,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,450,7.498,34.423,26.895,1.573,0.076,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,475,7.14,34.395,26.923,2.341,0.076,        ,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,500,6.87,34.377,26.946,2.57,0.076,2.66,        ,       
Abate Molina,6,34,0,72,14.7,13,1,6,4,35,695,210,5,3,200,25,1015.5,14.5,13.5,2,7,8,6,503,6.833,34.377,26.95,2.903,0.076,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,2,12.264,34.313,26.005,4.001,0.923,3.94,0.94,0.26
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,4,12.265,34.311,26.005,4.012,0.882,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,5,12.173,34.303,26.014,3.973,0.943,3.99,0.96,0.23
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,6,12.121,34.299,26.023,3.936,0.906,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,8,11.884,34.29,26.06,3.792,0.862,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,10,11.697,34.294,26.097,3.625,0.73,3.53,0.7,0.26
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,12,11.678,34.3,26.106,3.466,0.579,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,14,11.658,34.314,26.12,3.382,0.565,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,15,11.649,34.329,26.134,3.346,0.55,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,16,11.66,34.339,26.14,3.24,0.549,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,18,11.599,34.348,26.16,3.078,0.54,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,20,11.404,34.375,26.214,2.85,0.478,3.1,0.44,0.27
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,22,11.316,34.395,26.247,2.541,0.381,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,24,11.283,34.435,26.284,2.217,0.326,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,25,11.289,34.446,26.292,2.013,0.299,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,26,11.291,34.45,26.294,1.934,0.269,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,28,11.323,34.476,26.309,1.907,0.274,        ,        ,       
Abate Molina,7,34,20,71,59.5,13,1,7,5,30,47,220,2,2,190,3,1017,12.2,10,0,s,0,7,30,11.347,34.505,26.326,1.732,0.215,1.62,0.25,0.18
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,1,15.197,34.193,25.307,6.34,1.829,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,2,15.198,34.193,25.307,6.382,2.047,6.46,1.82,0.45
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,4,15.193,34.193,25.308,6.385,1.912,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,5,15.196,34.193,25.307,6.378,2.042,6.48,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,6,15.202,34.193,25.306,6.379,2.089,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,8,15.188,34.193,25.309,6.384,2.184,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,10,15.185,34.193,25.31,6.389,2.063,6.38,2.01,0.31
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,12,15.077,34.197,25.336,6.37,2.117,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,14,14.971,34.201,25.362,6.277,2.294,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,15,14.96,34.202,25.366,6.272,2.289,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,16,14.939,34.203,25.374,6.285,2.264,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,18,14.482,34.178,25.448,6.265,2.376,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,20,12.979,34.146,25.703,5.716,1.445,5.37,1.85,0.14
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,22,12.654,34.145,25.8,5.039,1.013,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,24,12.396,34.152,25.85,4.902,0.953,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,25,12.367,34.169,25.87,4.83,0.955,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,26,12.395,34.193,25.887,4.747,0.927,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,28,12.203,34.221,25.941,4.49,0.928,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,30,12.109,34.234,25.973,4.266,0.639,4.45,0.67,0.13
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,35,11.815,34.307,26.087,3.642,0.41,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,40,11.521,34.359,26.182,2.956,0.327,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,45,11.343,34.399,26.245,2.578,0.156,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,50,11.236,34.415,26.277,2.256,0.083,2.32,0.07,0.11
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,60,11.246,34.511,26.351,1.51,0.069,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,70,11.277,34.583,26.4,0.871,0.071,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,75,11.294,34.593,26.405,0.757,0.072,0.73,0.05,0.09
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,80,11.276,34.61,26.421,0.706,0.073,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,90,11.158,34.62,26.452,0.491,0.05,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,100,11.093,34.635,26.474,0.42,0.044,        ,0.04,0.09
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,120,11.009,34.638,26.492,0.366,0.05,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,125,10.995,34.638,26.494,0.377,0.042,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,140,10.792,34.618,26.514,0.567,0.044,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,150,10.754,34.632,26.533,0.395,0.04,0.35,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,160,10.702,34.642,26.549,0.343,0.042,        ,        ,       
Abate Molina,8,34,20,72,8,13,1,7,6,45,177,220,2,2,190,10,1017.5,12.8,10.8,0,s,0,7,161,10.702,34.642,26.55,0.342,0.031,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,2,16.73,34.263,25.012,5.908,0.469,6.12,0.6,0.16
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,4,16.733,34.263,25.012,5.914,0.514,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,5,16.733,34.263,25.012,5.909,0.542,5.89,0.58,0.17
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,6,16.73,34.263,25.012,5.91,0.628,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,8,16.732,34.263,25.012,5.919,0.702,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,10,16.731,34.263,25.012,5.91,0.719,6.07,0.62,0.12
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,12,16.727,34.263,25.013,5.924,0.779,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,14,16.726,34.263,25.013,5.907,0.792,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,15,16.725,34.263,25.014,5.916,0.813,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,16,16.719,34.263,25.016,5.915,0.786,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,18,16.585,34.26,25.049,5.928,0.847,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,20,16.136,34.254,25.15,5.88,0.9,5.91,0.33,1.68
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,22,15.357,34.243,25.309,5.876,0.962,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,24,14.745,34.248,25.452,5.506,0.895,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,25,14.435,34.239,25.524,5.291,0.71,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,26,13.756,34.208,25.603,5.183,0.633,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,28,13.432,34.196,25.675,4.844,0.598,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,30,13.407,34.25,25.735,4.745,0.531,4.75,0.52,0.28
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,35,12.731,34.206,25.829,4.353,0.37,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,40,12.382,34.195,25.899,4.302,0.281,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,45,11.966,34.179,25.958,4.135,0.258,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,50,11.358,34.142,26.044,4.056,0.157,4.4,0.16,0.1
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,60,10.862,34.164,26.149,3.451,0.082,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,70,10.647,34.211,26.224,2.856,0.069,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,75,10.508,34.214,26.249,2.744,0.061,3.23,0.04,0.11
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,80,10.523,34.256,26.281,2.36,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,90,10.939,34.422,26.342,1.673,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,100,11.162,34.517,26.374,1.053,0.078,1.49,0.04,0.1
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,120,10.965,34.546,26.429,0.53,0.059,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,125,10.855,34.548,26.447,0.553,0.058,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,140,11.124,34.657,26.486,0.125,0.058,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,150,11.101,34.672,26.503,0.106,0.058,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,160,10.777,34.631,26.527,0.109,0.058,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,170,10.726,34.641,26.545,0.131,0.058,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,175,10.675,34.648,26.559,0.149,0.057,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,180,10.642,34.648,26.566,0.17,0.058,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,190,10.399,34.617,26.583,0.215,0.055,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,200,10.367,34.618,26.591,0.256,0.057,0.36,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,225,9.989,34.603,26.644,0.255,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,250,9.575,34.557,26.677,0.241,0.057,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,275,9.337,34.556,26.717,0.287,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,300,9.107,34.563,26.758,0.312,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,325,8.708,34.527,26.794,0.499,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,350,8.379,34.498,26.823,0.755,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,375,8.113,34.471,26.841,0.859,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,400,7.909,34.461,26.863,0.938,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,425,7.76,34.459,26.885,1.061,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,450,7.466,34.435,26.908,1.336,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,475,7.131,34.411,26.936,1.861,0.056,        ,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,500,6.718,34.38,26.969,2.439,0.056,0.46,        ,       
Abate Molina,9,34,20,72,15.4,13,1,7,8,2,550,220,2,2,190,8,1018,19,17.5,1,4,4,7,502,6.71,34.379,26.969,2.479,0.056,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,2,14.198,34.273,25.578,4.953,1.216,4.77,2.01,0.54
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,4,13.179,34.205,25.748,4.968,1.318,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,5,11.964,34.193,25.929,4.821,1.137,4.75,1.5,0.59
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,6,11.855,34.2,25.986,4.28,0.914,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,8,11.878,34.25,26.031,3.708,1.024,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,10,11.736,34.262,26.064,3.602,1.333,3.95,0.97,0.54
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,12,11.609,34.276,26.098,3.406,0.715,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,14,11.584,34.288,26.114,3.29,0.531,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,15,11.573,34.294,26.121,3.2,0.498,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,16,11.552,34.301,26.13,3.149,0.522,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,18,11.539,34.306,26.137,3.08,0.494,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,20,11.526,34.31,26.142,3.052,0.512,3.21,0.47,0.23
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,22,11.519,34.318,26.149,3.026,0.567,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,24,11.522,34.334,26.162,2.964,0.646,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,25,11.515,34.343,26.17,2.918,0.725,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,26,11.505,34.36,26.185,2.876,0.746,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,28,11.486,34.422,26.237,2.793,0.72,        ,        ,       
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,30,11.461,34.436,26.253,2.531,0.749,2.51,0.56,0.37
Abate Molina,10,34,30,72,3.9,13,1,7,10,35,66,220,3,2,220,8,1018,18,16.5,1,6,3,7,35,11.374,34.448,26.278,2.15,0.598,        ,        ,       
