crucero,pais,buque,est,lat,min_lat ,long,min_long,Año,Mes,Dia,Hora,minuto,prof_ecoso,dir_olas, Olas_alt, olas_per, dir_viento, int_viento, Pres_atmos,T_seco,hum_rel,Tiempo_ pre,Tipo_nubes,cant_nubes,visibilida, profundida, temp, salinidad, sigma_t, oxig_senso, cloa_senso, oxiw, cloa, feop
1184,Chile,AbateMolina,14,33,30,71,40.9,2017,1,8,22,40,85,220,3,3,  ,0,1014,13.3,90,1,12,6,7,60,11.686,34.435,26.209,1.813,0.93,     ,     ,     
1185,Chile,AbateMolina,14,33,30,71,40.9,2017,1,8,22,40,85,220,3,3,  ,0,1014,13.3,90,1,12,6,7,65,11.617,34.472,26.252,1.529,0.92,     ,     ,     
1186,Chile,AbateMolina,14,33,30,71,40.9,2017,1,8,22,40,85,220,3,3,  ,0,1014,13.3,90,1,12,6,7,70,11.581,34.474,26.26,1.498,0.92,     ,     ,     
1187,Chile,AbateMolina,14,33,30,71,40.9,2017,1,8,22,40,85,220,3,3,  ,0,1014,13.3,90,1,12,6,7,75,11.574,34.477,26.263,1.466,0.92,     ,0.32,0.39
1188,Chile,AbateMolina,14,33,30,71,40.9,2017,1,8,22,40,85,220,3,3,  ,0,1014,13.3,90,1,12,6,7,76,11.574,34.477,26.263,1.464,0,     ,     ,     
1189,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,1,16.104,34.189,25.101,4.881,1.1,5.077,1.2,0.77
1190,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,2,16.107,34.189,25.1,4.869,1.12,     ,     ,     
1191,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,3,16.111,34.19,25.099,4.863,1.15,     ,     ,     
1192,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,4,16.11,34.19,25.1,4.87,1.17,     ,     ,     
1193,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,5,16.113,34.191,25.099,4.871,1.17,     ,1.23,0.42
1194,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,6,16.117,34.191,25.099,4.875,1.15,     ,     ,     
1195,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,8,16.093,34.192,25.105,4.867,1.19,     ,     ,     
1196,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,10,16.051,34.193,25.116,4.863,1.24,     ,1.09,0.48
1197,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,12,14.537,34.191,25.448,4.835,1,     ,     ,     
1198,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,14,13.94,34.207,25.587,4.73,0.95,     ,     ,     
1199,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,16,13.489,34.203,25.677,4.184,1.02,     ,     ,     
1200,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,18,13.146,34.209,25.751,3.94,0.76,     ,     ,     
1201,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,20,13.14,34.25,25.784,3.913,0.72,     ,0.98,0.55
1202,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,22,12.962,34.243,25.814,3.787,0.88,     ,     ,     
1203,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,24,12.719,34.23,25.852,3.649,0.95,     ,     ,     
1204,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,26,12.464,34.201,25.879,3.558,0.72,     ,     ,     
1205,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,28,12.261,34.199,25.917,3.439,0.52,     ,     ,     
1206,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,30,12.14,34.197,25.939,3.393,0.5,3.293,2.73,0.45
1207,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,32,11.896,34.17,25.965,3.371,0.46,     ,     ,     
1208,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,34,11.748,34.172,25.993,3.317,0.46,     ,     ,     
1209,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,36,11.707,34.193,26.018,3.216,0.46,     ,     ,     
1210,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,38,11.713,34.209,26.029,3.149,0.45,     ,     ,     
1211,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,40,11.704,34.211,26.032,3.147,0.45,     ,     ,     
1212,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,42,11.698,34.242,26.057,2.978,0.45,     ,     ,     
1213,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,44,11.657,34.278,26.093,2.787,0.46,     ,     ,     
1214,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,46,11.746,34.317,26.106,2.582,0.48,     ,     ,     
1215,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,48,11.815,34.38,26.142,2.238,0.51,     ,     ,     
1216,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,50,11.815,34.435,26.185,1.855,0.46,     ,0.67,0.49
1217,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,55,11.673,34.493,26.257,1.435,0.44,     ,     ,     
1218,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,60,11.567,34.496,26.279,1.386,0.44,     ,     ,     
1219,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,65,11.556,34.551,26.324,1.05,0.44,     ,     ,     
1220,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,70,11.491,34.551,26.336,1.059,0.44,     ,     ,     
1221,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,75,11.522,34.589,26.36,0.891,0.44,0.839,0.07,0.36
1222,Chile,AbateMolina,15,33,20,71,42.9,2017,1,9,0,30,90,210,2,2,  ,0,1014.2,12.5,91,1,4,5,7,76,11.542,34.594,26.36,0.845,0,     ,     ,     
1223,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,2,16.744,34.196,24.958,4.872,2.1,     ,1.86,1.16
1224,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,3,16.794,34.197,24.947,4.881,1.97,     ,     ,     
1225,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,4,16.688,34.195,24.97,4.962,2.06,     ,     ,     
1226,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,5,16.117,34.192,25.099,5.194,2.94,4.941,2.66,1.41
1227,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,6,15.423,34.185,25.251,5.417,4.56,     ,     ,     
1228,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,8,15.27,34.17,25.273,5.297,6.76,     ,     ,     
1229,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,10,14.816,34.167,25.37,4.838,6.18,     ,     ,     
1230,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,12,13.8,34.165,25.584,4.649,5.02,     ,     ,     
1231,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,14,13.477,34.185,25.665,4.515,5.34,     ,     ,     
1232,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,16,13.319,34.18,25.694,4.351,5.39,     ,     ,     
1233,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,18,13.248,34.183,25.71,4.33,4.3,     ,     ,     
1234,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,20,13.167,34.179,25.723,4.286,4.32,     ,4.51,1.53
1235,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,22,12.715,34.154,25.794,3.901,4.02,     ,     ,     
1236,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,24,12.403,34.136,25.841,3.645,0.88,     ,     ,     
1237,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,26,12.323,34.122,25.846,3.658,0,     ,     ,     
1238,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,28,12.313,34.119,25.845,3.655,0.04,     ,     ,     
1239,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,30,12.239,34.133,25.87,3.592,0.04,3.915,1.38,0.68
1240,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,32,12.028,34.145,25.919,3.456,0.05,     ,     ,     
1241,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,34,11.942,34.149,25.939,3.434,0.04,     ,     ,     
1242,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,36,11.975,34.167,25.947,3.342,0.03,     ,     ,     
1243,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,38,11.723,34.167,25.994,3.256,0.02,     ,     ,     
1244,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,40,11.536,34.185,26.043,3.071,0.01,     ,     ,     
1245,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,42,11.538,34.205,26.058,2.951,0.01,     ,     ,     
1246,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,44,11.466,34.227,26.088,2.854,0.01,     ,     ,     
1247,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,46,11.429,34.239,26.105,2.775,0.01,     ,     ,     
1248,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,48,11.414,34.247,26.114,2.698,0.01,     ,     ,     
1249,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,50,11.398,34.255,26.123,2.614,0.01,2.808,0.08,0.3
1250,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,55,11.302,34.288,26.166,2.358,0.01,     ,     ,     
1251,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,60,11.239,34.327,26.208,2.1,0.01,     ,     ,     
1252,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,65,11.228,34.344,26.223,1.99,0.01,     ,     ,     
1253,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,70,11.159,34.372,26.257,1.821,0.01,     ,     ,     
1254,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,75,11.054,34.409,26.306,1.581,0.01,1.666,0.02,0.21
1255,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,80,10.931,34.435,26.348,1.418,0.01,     ,     ,     
1256,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,85,10.819,34.451,26.381,1.313,0.01,     ,     ,     
1257,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,90,10.762,34.458,26.396,1.283,0.01,     ,     ,     
1258,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,95,10.755,34.468,26.405,1.238,0.01,     ,     ,     
1259,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,100,10.775,34.491,26.42,1.146,0.01,1.344,     ,     
1260,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,110,11.116,34.611,26.451,0.684,0,     ,     ,     
1261,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,120,11.137,34.617,26.452,0.666,0,     ,     ,     
1262,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,121,11.15,34.62,26.452,0.657,0,     ,     ,     
1263,Chile,AbateMolina,16,33,20,71,48.9,2017,1,9,1,35,142,210,2,2,1450,5,1013.8,12.9,93,1,7,1,7,122,11.158,34.622,26.452,0.647,0,     ,     ,     
1264,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,1,15.999,34.165,25.106,5.858,2.1,5.519,2.62,2.12
1265,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,2,15.975,34.179,25.122,5.839,2.07,     ,     ,     
1266,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,3,15.927,34.193,25.143,5.85,2.06,     ,     ,     
1267,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,4,15.673,34.199,25.205,5.896,2.1,     ,     ,     
1268,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,5,15.271,34.206,25.3,5.94,2.09,5.282,2.19,1.59
1269,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,6,15.057,34.205,25.347,5.97,2.06,     ,     ,     
1270,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,8,14.845,34.207,25.395,6,2.17,     ,     ,     
1271,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,10,13.818,34.258,25.652,5.738,4.51,5.616,4.46,2.54
1272,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,12,13.415,34.253,25.731,5.112,8.8,     ,     ,     
1273,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,14,13.171,34.257,25.783,4.572,7.8,     ,     ,     
1274,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,16,12.983,34.272,25.832,4.285,5.09,     ,     ,     
1275,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,18,12.762,34.311,25.906,3.945,3.58,     ,     ,     
1276,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,20,12.569,34.3,25.936,3.708,2.75,     ,10,2.38
1277,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,22,12.469,34.29,25.948,3.596,2.14,     ,     ,     
1278,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,24,12.32,34.275,25.965,3.471,1.71,     ,     ,     
1279,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,26,12.092,34.26,25.996,3.248,1.44,     ,     ,     
1280,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,28,12.058,34.274,26.014,3.028,0.77,     ,     ,     
1281,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,30,12.077,34.305,26.035,2.917,0.18,     ,5.1,1.24
1282,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,32,11.964,34.332,26.077,2.702,0.1,     ,     ,     
1283,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,34,11.894,34.335,26.093,2.611,0.11,     ,     ,     
1284,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,36,11.864,34.337,26.1,2.552,0.11,     ,     ,     
1285,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,38,11.841,34.335,26.103,2.55,0.11,     ,     ,     
1286,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,40,11.782,34.334,26.113,2.516,0.11,     ,     ,     
1287,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,42,11.74,34.331,26.119,2.499,0.11,     ,     ,     
1288,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,44,11.72,34.33,26.122,2.49,0.12,     ,     ,     
1289,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,46,11.682,34.339,26.135,2.413,0.11,     ,     ,     
1290,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,48,11.424,34.311,26.162,2.455,0.1,     ,     ,     
1291,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,50,11.257,34.29,26.176,2.545,0.11,2.517,0.19,0.56
1292,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,55,11.464,34.352,26.186,2.166,0.11,     ,     ,     
1293,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,60,11.318,34.342,26.205,2.152,0.11,     ,     ,     
1294,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,65,11.329,34.37,26.225,2.034,0.11,     ,     ,     
1295,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,70,11.136,34.366,26.257,1.976,0.11,     ,     ,     
1296,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,75,10.906,34.347,26.284,2.01,0.11,2.046,0.05,0.19
1297,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,80,10.947,34.372,26.296,1.799,0.11,     ,     ,     
1298,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,85,10.915,34.371,26.301,1.811,0.11,     ,     ,     
1299,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,90,10.891,34.376,26.31,1.783,0.11,     ,     ,     
1300,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,95,10.826,34.407,26.345,1.603,0.11,     ,     ,     
1301,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,100,10.81,34.413,26.352,1.556,0.11,1.515,0.02,0.19
1302,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,110,10.828,34.475,26.398,1.239,0,     ,     ,     
1303,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,120,10.913,34.528,26.424,0.992,0,     ,     ,     
1304,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,130,10.773,34.519,26.442,0.995,0,     ,     ,     
1305,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,140,10.75,34.547,26.468,0.887,0,     ,     ,     
1306,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,150,10.709,34.561,26.486,0.815,0,1.072,     ,     
1307,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,160,10.863,34.624,26.508,0.621,0,     ,     ,     
1308,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,170,10.732,34.615,26.523,0.645,0,     ,     ,     
1309,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,180,10.697,34.62,26.534,0.611,0,     ,     ,     
1310,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,190,10.4,34.578,26.554,0.73,0,     ,     ,     
1311,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,200,10.316,34.569,26.561,0.75,0,0.831,     ,     
1312,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,220,10.239,34.592,26.592,0.632,0,     ,     ,     
1313,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,240,10.019,34.588,26.627,0.637,0,     ,     ,     
1314,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,260,9.811,34.584,26.659,0.618,0,     ,     ,     
1315,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,280,9.684,34.59,26.685,0.576,0,     ,     ,     
1316,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,300,9.47,34.574,26.708,0.625,0,0.775,     ,     
1317,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,320,9.33,34.558,26.718,0.666,0,     ,     ,     
1318,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,340,9.108,34.564,26.76,0.65,0,     ,     ,     
1319,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,360,8.814,34.535,26.784,0.763,0,     ,     ,     
1320,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,380,8.855,34.571,26.805,0.595,0,     ,     ,     
1321,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,400,8.352,34.505,26.832,0.947,0,     ,     ,     
1322,Chile,AbateMolina,17,33,20,71,55.5,2017,1,9,2,50,660,210,3,2,1460,5,1013.4,12.4,95,1,7,1,7,420,8.04,34.471,26.852,1.153,0,     ,     ,     
